10.06.2021;18.3;13.8;23.0;54.9;8.7;0.0;760.1;2.8;22.5;18.6;15.4;22.1;65.8;11.9;3.5;758.4;21.0;15.0;26.7;58.0;11.8;0.2;758.2
11.06.2021;19.2;13.8;24.1;54.1;9.2;0.0;761.1;2.6;22.5;18.3;13.8;23.0;54.9;8.7;0.0;760.1;18.6;15.4;22.1;65.8;11.9;3.5;758.4
12.06.2021;18.3;15.5;21.5;81.5;14.9;0.4;759.8;2.6;22.5;19.2;13.8;24.1;54.1;9.2;0.0;761.1;18.3;13.8;23.0;54.9;8.7;0.0;760.1
13.06.2021;20.8;15.6;26.6;73.5;15.3;0.0;759.0;1.9;22.5;18.3;15.5;21.5;81.5;14.9;0.4;759.8;19.2;13.8;24.1;54.1;9.2;0.0;761.1
14.06.2021;22.5;17.6;27.5;66.6;15.6;0.0;760.6;1.1;22.5;20.8;15.6;26.6;73.5;15.3;0.0;759.0;18.3;15.5;21.5;81.5;14.9;0.4;759.8
15.06.2021;23.1;17.2;27.9;68.4;16.5;0.0;760.5;0.6;22.5;22.5;17.6;27.5;66.6;15.6;0.0;760.6;20.8;15.6;26.6;73.5;15.3;0.0;759.0
16.06.2021;25.5;21.8;31.2;52.1;14.4;0.0;755.5;2.0;22.5;23.1;17.2;27.9;68.4;16.5;0.0;760.5;22.5;17.6;27.5;66.6;15.6;0.0;760.6
17.06.2021;19.9;15.1;23.7;54.6;9.7;0.0;761.6;2.6;22.5;25.5;21.8;31.2;52.1;14.4;0.0;755.5;23.1;17.2;27.9;68.4;16.5;0.0;760.5
18.06.2021;17.8;13.1;22.7;46.1;5.5;0.0;768.2;1.8;22.5;19.9;15.1;23.7;54.6;9.7;0.0;761.6;25.5;21.8;31.2;52.1;14.4;0.0;755.5
19.06.2021;21.8;12.6;28.3;51.9;11.0;0.0;766.9;2.6;22.5;17.8;13.1;22.7;46.1;5.5;0.0;768.2;19.9;15.1;23.7;54.6;9.7;0.0;761.6
20.06.2021;25.9;20.4;31.5;56.0;16.1;0.0;764.8;1.9;22.5;21.8;12.6;28.3;51.9;11.0;0.0;766.9;17.8;13.1;22.7;46.1;5.5;0.0;768.2
21.06.2021;27.2;20.3;31.7;52.0;15.9;0.0;764.9;1.8;22.5;25.9;20.4;31.5;56.0;16.1;0.0;764.8;21.8;12.6;28.3;51.9;11.0;0.0;766.9
22.06.2021;28.4;22.6;33.3;52.0;17.1;0.0;764.9;1.6;22.5;27.2;20.3;31.7;52.0;15.9;0.0;764.9;25.9;20.4;31.5;56.0;16.1;0.0;764.8
23.06.2021;27.4;23.1;32.5;55.6;17.6;0.2;763.7;1.6;22.5;28.4;22.6;33.3;52.0;17.1;0.0;764.9;27.2;20.3;31.7;52.0;15.9;0.0;764.9
24.06.2021;28.1;21.4;33.8;53.1;16.8;0.0;762.8;1.3;22.5;27.4;23.1;32.5;55.6;17.6;0.2;763.7;28.4;22.6;33.3;52.0;17.1;0.0;764.9
25.06.2021;28.8;21.8;35.3;56.6;18.5;0.0;760.2;1.9;22.5;28.1;21.4;33.8;53.1;16.8;0.0;762.8;27.4;23.1;32.5;55.6;17.6;0.2;763.7
26.06.2021;28.5;24.8;32.7;55.8;18.3;0.0;758.4;2.0;22.5;28.8;21.8;35.3;56.6;18.5;0.0;760.2;28.1;21.4;33.8;53.1;16.8;0.0;762.8
27.06.2021;27.7;22.2;32.9;54.8;16.9;0.0;758.8;1.8;22.5;28.5;24.8;32.7;55.8;18.3;0.0;758.4;28.8;21.8;35.3;56.6;18.5;0.0;760.2
28.06.2021;28.9;21.5;35.3;51.9;17.2;0.0;758.4;1.0;22.5;27.7;22.2;32.9;54.8;16.9;0.0;758.8;28.5;24.8;32.7;55.8;18.3;0.0;758.4
29.06.2021;28.1;21.7;33.9;55.1;17.8;2.5;756.0;1.8;22.5;28.9;21.5;35.3;51.9;17.2;0.0;758.4;27.7;22.2;32.9;54.8;16.9;0.0;758.8
30.06.2021;25.4;21.9;29.6;66.9;18.5;0.5;754.1;2.1;22.5;28.1;21.7;33.9;55.1;17.8;2.5;756.0;28.9;21.5;35.3;51.9;17.2;0.0;758.4
01.07.2021;23.2;19.7;28.1;70.5;17.2;0.0;754.5;1.5;22.0;25.4;21.9;29.6;66.9;18.5;0.5;754.1;28.1;21.7;33.9;55.1;17.8;2.5;756.0
02.07.2021;21.0;15.7;25.3;78.4;16.9;15.0;754.3;0.6;22.0;23.2;19.7;28.1;70.5;17.2;0.0;754.5;25.4;21.9;29.6;66.9;18.5;0.5;754.1
03.07.2021;20.0;17.7;24.7;83.9;16.9;6.5;755.0;0.9;22.0;21.0;15.7;25.3;78.4;16.9;15.0;754.3;23.2;19.7;28.1;70.5;17.2;0.0;754.5
04.07.2021;16.8;16.2;19.1;90.1;15.1;0.3;756.6;1.9;22.0;20.0;17.7;24.7;83.9;16.9;6.5;755.0;21.0;15.7;25.3;78.4;16.9;15.0;754.3
05.07.2021;20.0;15.0;25.0;57.5;10.4;0.0;760.0;2.1;22.0;16.8;16.2;19.1;90.1;15.1;0.3;756.6;20.0;17.7;24.7;83.9;16.9;6.5;755.0
06.07.2021;21.3;14.9;26.5;44.0;8.0;0.0;762.6;2.4;22.0;20.0;15.0;25.0;57.5;10.4;0.0;760.0;16.8;16.2;19.1;90.1;15.1;0.3;756.6
07.07.2021;22.9;17.7;27.9;42.1;8.9;0.0;765.4;1.9;22.0;21.3;14.9;26.5;44.0;8.0;0.0;762.6;20.0;15.0;25.0;57.5;10.4;0.0;760.0
08.07.2021;25.6;17.8;31.8;49.3;13.6;0.0;764.4;1.5;22.0;22.9;17.7;27.9;42.1;8.9;0.0;765.4;21.3;14.9;26.5;44.0;8.0;0.0;762.6
09.07.2021;27.3;21.2;31.8;45.8;14.2;0.0;762.4;1.5;22.0;25.6;17.8;31.8;49.3;13.6;0.0;764.4;22.9;17.7;27.9;42.1;8.9;0.0;765.4
10.07.2021;24.6;22.2;29.1;62.8;16.5;7.0;759.2;1.5;22.0;27.3;21.2;31.8;45.8;14.2;0.0;762.4;25.6;17.8;31.8;49.3;13.6;0.0;764.4
11.07.2021;21.3;16.9;24.9;54.3;11.1;0.0;760.5;2.3;22.0;24.6;22.2;29.1;62.8;16.5;7.0;759.2;27.3;21.2;31.8;45.8;14.2;0.0;762.4
12.07.2021;20.5;14.3;26.4;51.3;9.6;0.0;763.2;1.5;22.0;21.3;16.9;24.9;54.3;11.1;0.0;760.5;24.6;22.2;29.1;62.8;16.5;7.0;759.2
13.07.2021;23.0;18.2;27.5;65.0;15.9;4.5;761.1;1.3;22.0;20.5;14.3;26.4;51.3;9.6;0.0;763.2;21.3;16.9;24.9;54.3;11.1;0.0;760.5
14.07.2021;23.6;17.2;28.1;47.1;10.9;0.0;760.5;0.9;22.0;23.0;18.2;27.5;65.0;15.9;4.5;761.1;20.5;14.3;26.4;51.3;9.6;0.0;763.2
15.07.2021;23.8;17.1;29.6;55.8;14.0;0.0;758.2;1.1;22.0;23.6;17.2;28.1;47.1;10.9;0.0;760.5;23.0;18.2;27.5;65.0;15.9;4.5;761.1
16.07.2021;24.3;17.6;30.6;61.9;15.8;0.0;755.7;1.1;22.0;23.8;17.1;29.6;55.8;14.0;0.0;758.2;23.6;17.2;28.1;47.1;10.9;0.0;760.5
17.07.2021;24.6;20.5;28.7;59.0;15.2;0.0;755.2;1.6;22.0;24.3;17.6;30.6;61.9;15.8;0.0;755.7;23.8;17.1;29.6;55.8;14.0;0.0;758.2
18.07.2021;23.6;18.3;29.0;70.5;17.3;2.0;755.3;1.3;22.0;24.6;20.5;28.7;59.0;15.2;0.0;755.2;24.3;17.6;30.6;61.9;15.8;0.0;755.7
19.07.2021;26.0;19.4;31.5;61.5;17.3;0.0;754.8;0.5;22.0;23.6;18.3;29.0;70.5;17.3;2.0;755.3;24.6;20.5;28.7;59.0;15.2;0.0;755.2
20.07.2021;26.8;22.4;32.2;61.6;18.5;0.0;752.0;1.6;22.0;26.0;19.4;31.5;61.5;17.3;0.0;754.8;23.6;18.3;29.0;70.5;17.3;2.0;755.3
21.07.2021;23.1;19.3;26.6;68.5;15.8;0.0;753.4;2.6;22.0;26.8;22.4;32.2;61.6;18.5;0.0;752.0;26.0;19.4;31.5;61.5;17.3;0.0;754.8
22.07.2021;18.6;15.9;21.6;78.3;14.2;4.5;751.3;1.9;22.0;23.1;19.3;26.6;68.5;15.8;0.0;753.4;26.8;22.4;32.2;61.6;18.5;0.0;752.0
23.07.2021;19.4;13.5;23.0;65.5;11.7;0.4;752.9;1.5;22.0;18.6;15.9;21.6;78.3;14.2;4.5;751.3;23.1;19.3;26.6;68.5;15.8;0.0;753.4
24.07.2021;17.8;16.2;20.5;61.8;10.2;0.0;755.5;2.3;22.0;19.4;13.5;23.0;65.5;11.7;0.4;752.9;18.6;15.9;21.6;78.3;14.2;4.5;751.3
25.07.2021;17.7;10.9;21.9;46.3;5.3;0.0;764.2;1.1;22.0;17.8;16.2;20.5;61.8;10.2;0.0;755.5;19.4;13.5;23.0;65.5;11.7;0.4;752.9
26.07.2021;19.1;11.5;24.3;53.1;8.8;0.0;765.7;1.4;22.0;17.7;10.9;21.9;46.3;5.3;0.0;764.2;17.8;16.2;20.5;61.8;10.2;0.0;755.5
27.07.2021;20.6;15.3;25.5;52.6;10.0;0.0;762.2;2.3;22.0;19.1;11.5;24.3;53.1;8.8;0.0;765.7;17.7;10.9;21.9;46.3;5.3;0.0;764.2
28.07.2021;18.8;13.6;24.1;50.3;7.5;0.0;761.5;1.3;22.0;20.6;15.3;25.5;52.6;10.0;0.0;762.2;19.1;11.5;24.3;53.1;8.8;0.0;765.7
29.07.2021;19.5;12.9;26.5;65.8;12.4;0.3;757.4;1.4;22.0;18.8;13.6;24.1;50.3;7.5;0.0;761.5;20.6;15.3;25.5;52.6;10.0;0.0;762.2
30.07.2021;22.5;17.7;28.0;71.5;16.5;0.0;753.3;2.0;22.0;19.5;12.9;26.5;65.8;12.4;0.3;757.4;18.8;13.6;24.1;50.3;7.5;0.0;761.5
31.07.2021;24.2;20.1;28.0;65.4;16.9;0.0;753.1;2.1;22.0;22.5;17.7;28.0;71.5;16.5;0.0;753.3;19.5;12.9;26.5;65.8;12.4;0.3;757.4
01.08.2021;23.7;18.8;27.4;53.3;13.1;0.0;757.5;2.1;22.2;24.2;20.1;28.0;65.4;16.9;0.0;753.1;22.5;17.7;28.0;71.5;16.5;0.0;753.3
02.08.2021;25.4;17.0;33.2;49.0;12.5;0.0;759.3;1.4;22.2;23.7;18.8;27.4;53.3;13.1;0.0;757.5;24.2;20.1;28.0;65.4;16.9;0.0;753.1
03.08.2021;27.3;22.1;35.9;53.4;15.9;1.5;757.0;1.5;22.2;25.4;17.0;33.2;49.0;12.5;0.0;759.3;23.7;18.8;27.4;53.3;13.1;0.0;757.5
04.08.2021;22.0;19.1;27.4;77.1;17.6;0.5;758.2;1.8;22.2;27.3;22.1;35.9;53.4;15.9;1.5;757.0;25.4;17.0;33.2;49.0;12.5;0.0;759.3
05.08.2021;21.0;16.6;25.0;63.4;12.9;0.0;760.8;1.6;22.2;22.0;19.1;27.4;77.1;17.6;0.5;758.2;27.3;22.1;35.9;53.4;15.9;1.5;757.0
06.08.2021;20.9;14.9;25.9;48.8;9.2;0.0;762.7;1.1;22.2;21.0;16.6;25.0;63.4;12.9;0.0;760.8;22.0;19.1;27.4;77.1;17.6;0.5;758.2
07.08.2021;20.6;18.7;25.7;57.3;11.6;0.0;763.1;1.6;22.2;20.9;14.9;25.9;48.8;9.2;0.0;762.7;21.0;16.6;25.0;63.4;12.9;0.0;760.8
08.08.2021;22.9;17.2;29.4;56.5;13.2;0.0;765.0;2.0;22.2;20.6;18.7;25.7;57.3;11.6;0.0;763.1;20.9;14.9;25.9;48.8;9.2;0.0;762.7
09.08.2021;25.1;19.3;32.4;50.6;13.5;0.0;764.9;1.6;22.2;22.9;17.2;29.4;56.5;13.2;0.0;765.0;20.6;18.7;25.7;57.3;11.6;0.0;763.1
10.08.2021;24.8;21.8;30.4;62.5;17.0;0.0;763.8;1.0;22.2;25.1;19.3;32.4;50.6;13.5;0.0;764.9;22.9;17.2;29.4;56.5;13.2;0.0;765.0
11.08.2021;22.8;17.9;27.3;57.8;13.4;0.0;764.4;2.5;22.2;24.8;21.8;30.4;62.5;17.0;0.0;763.8;25.1;19.3;32.4;50.6;13.5;0.0;764.9
12.08.2021;21.5;13.7;28.6;54.4;11.1;0.0;764.3;2.4;22.2;22.8;17.9;27.3;57.8;13.4;0.0;764.4;24.8;21.8;30.4;62.5;17.0;0.0;763.8
13.08.2021;26.0;20.9;31.9;41.4;11.3;0.0;761.9;2.3;22.2;21.5;13.7;28.6;54.4;11.1;0.0;764.3;22.8;17.9;27.3;57.8;13.4;0.0;764.4
14.08.2021;19.8;18.9;19.6;79.1;16.0;0.2;764.2;1.8;22.2;26.0;20.9;31.9;41.4;11.3;0.0;761.9;21.5;13.7;28.6;54.4;11.1;0.0;764.3
15.08.2021;20.6;13.9;27.1;67.3;13.4;0.0;764.2;0.9;22.2;19.8;18.9;19.6;79.1;16.0;0.2;764.2;26.0;20.9;31.9;41.4;11.3;0.0;761.9
16.08.2021;23.5;18.5;29.5;60.1;14.8;0.0;762.2;1.6;22.2;20.6;13.9;27.1;67.3;13.4;0.0;764.2;19.8;18.9;19.6;79.1;16.0;0.2;764.2
17.08.2021;24.9;17.1;31.4;53.4;13.9;0.0;762.9;0.9;22.2;23.5;18.5;29.5;60.1;14.8;0.0;762.2;20.6;13.9;27.1;67.3;13.4;0.0;764.2
18.08.2021;27.1;21.9;33.8;45.9;13.8;0.0;760.9;1.4;22.2;24.9;17.1;31.4;53.4;13.9;0.0;762.9;23.5;18.5;29.5;60.1;14.8;0.0;762.2
19.08.2021;28.1;20.2;36.0;50.0;15.1;0.0;760.4;0.8;22.2;27.1;21.9;33.8;45.9;13.8;0.0;760.9;24.9;17.1;31.4;53.4;13.9;0.0;762.9
20.08.2021;29.6;22.3;38.0;31.9;9.8;0.0;760.3;1.3;22.2;28.1;20.2;36.0;50.0;15.1;0.0;760.4;27.1;21.9;33.8;45.9;13.8;0.0;760.9
21.08.2021;29.5;21.6;36.9;28.5;8.5;0.0;760.0;1.5;22.2;29.6;22.3;38.0;31.9;9.8;0.0;760.3;28.1;20.2;36.0;50.0;15.1;0.0;760.4
22.08.2021;28.3;24.2;34.2;38.6;12.4;0.0;758.4;1.8;22.2;29.5;21.6;36.9;28.5;8.5;0.0;760.0;29.6;22.3;38.0;31.9;9.8;0.0;760.3
23.08.2021;22.4;19.4;25.7;61.3;14.2;0.0;762.0;2.1;22.2;28.3;24.2;34.2;38.6;12.4;0.0;758.4;29.5;21.6;36.9;28.5;8.5;0.0;760.0
24.08.2021;17.5;16.0;19.9;79.0;13.6;2.0;763.1;1.9;22.2;22.4;19.4;25.7;61.3;14.2;0.0;762.0;28.3;24.2;34.2;38.6;12.4;0.0;758.4
25.08.2021;18.1;14.0;23.1;62.0;9.9;0.5;760.7;2.0;22.2;17.5;16.0;19.9;79.0;13.6;2.0;763.1;22.4;19.4;25.7;61.3;14.2;0.0;762.0
26.08.2021;17.3;12.3;21.9;48.4;5.8;0.0;764.8;1.8;22.2;18.1;14.0;23.1;62.0;9.9;0.5;760.7;17.5;16.0;19.9;79.0;13.6;2.0;763.1
27.08.2021;14.9;10.8;18.8;63.9;7.8;0.0;767.1;2.1;22.2;17.3;12.3;21.9;48.4;5.8;0.0;764.8;18.1;14.0;23.1;62.0;9.9;0.5;760.7
28.08.2021;13.9;8.2;19.0;56.3;4.6;0.0;767.1;2.4;22.2;14.9;10.8;18.8;63.9;7.8;0.0;767.1;17.3;12.3;21.9;48.4;5.8;0.0;764.8
29.08.2021;15.1;7.6;20.4;51.1;4.5;0.0;765.5;1.5;22.2;13.9;8.2;19.0;56.3;4.6;0.0;767.1;14.9;10.8;18.8;63.9;7.8;0.0;767.1
30.08.2021;16.6;9.7;22.9;51.1;5.6;0.0;765.4;1.1;22.2;15.1;7.6;20.4;51.1;4.5;0.0;765.5;13.9;8.2;19.0;56.3;4.6;0.0;767.1
31.08.2021;17.8;15.7;22.4;60.1;9.5;0.0;762.1;1.4;22.2;16.6;9.7;22.9;51.1;5.6;0.0;765.4;15.1;7.6;20.4;51.1;4.5;0.0;765.5
01.09.2021;16.9;11.0;27.3;65.6;9.0;0.2;757.0;1.6;9.8;17.8;15.7;22.4;60.1;9.5;0.0;762.1;16.6;9.7;22.9;51.1;5.6;0.0;765.4
02.09.2021;17.6;16.0;20.9;78.0;13.5;0.4;750.3;1.5;9.8;16.9;11.0;27.3;65.6;9.0;0.2;757.0;17.8;15.7;22.4;60.1;9.5;0.0;762.1
03.09.2021;12.5;12.9;12.3;89.9;10.9;7.0;747.5;1.8;9.8;17.6;16.0;20.9;78.0;13.5;0.4;750.3;16.9;11.0;27.3;65.6;9.0;0.2;757.0
04.09.2021;9.5;6.7;12.1;79.4;5.8;0.3;748.5;2.8;9.8;12.5;12.9;12.3;89.9;10.9;7.0;747.5;17.6;16.0;20.9;78.0;13.5;0.4;750.3
05.09.2021;9.0;7.3;11.8;73.6;4.4;0.3;757.1;3.1;9.8;9.5;6.7;12.1;79.4;5.8;0.3;748.5;12.5;12.9;12.3;89.9;10.9;7.0;747.5
06.09.2021;8.0;5.6;12.1;81.6;4.9;0.2;763.8;1.5;9.8;9.0;7.3;11.8;73.6;4.4;0.3;757.1;9.5;6.7;12.1;79.4;5.8;0.3;748.5
07.09.2021;7.5;3.0;11.9;79.6;4.1;1.0;765.1;1.5;9.8;8.0;5.6;12.1;81.6;4.9;0.2;763.8;9.0;7.3;11.8;73.6;4.4;0.3;757.1
08.09.2021;10.8;7.5;14.5;82.4;7.9;0.2;762.6;2.3;9.8;7.5;3.0;11.9;79.6;4.1;1.0;765.1;8.0;5.6;12.1;81.6;4.9;0.2;763.8
09.09.2021;12.6;9.7;15.5;87.8;10.5;3.9;756.1;3.0;9.8;10.8;7.5;14.5;82.4;7.9;0.2;762.6;7.5;3.0;11.9;79.6;4.1;1.0;765.1
10.09.2021;12.0;11.2;15.4;80.3;8.5;2.7;757.9;1.8;9.8;12.6;9.7;15.5;87.8;10.5;3.9;756.1;10.8;7.5;14.5;82.4;7.9;0.2;762.6
11.09.2021;10.2;5.7;14.9;72.4;4.8;0.0;764.0;1.0;9.8;12.0;11.2;15.4;80.3;8.5;2.7;757.9;12.6;9.7;15.5;87.8;10.5;3.9;756.1
12.09.2021;11.2;8.1;13.8;79.9;7.8;0.2;762.1;0.8;9.8;10.2;5.7;14.9;72.4;4.8;0.0;764.0;12.0;11.2;15.4;80.3;8.5;2.7;757.9
13.09.2021;15.2;8.8;21.9;82.1;11.9;0.2;757.8;1.0;9.8;11.2;8.1;13.8;79.9;7.8;0.2;762.1;10.2;5.7;14.9;72.4;4.8;0.0;764.0
14.09.2021;16.9;15.9;20.7;72.5;11.7;1.0;752.9;2.5;9.8;15.2;8.8;21.9;82.1;11.9;0.2;757.8;11.2;8.1;13.8;79.9;7.8;0.2;762.1
15.09.2021;9.5;7.9;13.0;70.6;4.2;0.0;753.0;2.3;9.8;16.9;15.9;20.7;72.5;11.7;1.0;752.9;15.2;8.8;21.9;82.1;11.9;0.2;757.8
16.09.2021;7.4;5.6;9.4;74.8;3.1;0.0;757.3;2.8;9.8;9.5;7.9;13.0;70.6;4.2;0.0;753.0;16.9;15.9;20.7;72.5;11.7;1.0;752.9
17.09.2021;6.9;5.4;8.3;76.4;2.9;0.0;760.7;2.5;9.8;7.4;5.6;9.4;74.8;3.1;0.0;757.3;9.5;7.9;13.0;70.6;4.2;0.0;753.0
18.09.2021;6.8;4.7;8.3;68.0;1.0;0.0;764.1;2.0;9.8;6.9;5.4;8.3;76.4;2.9;0.0;760.7;7.4;5.6;9.4;74.8;3.1;0.0;757.3
19.09.2021;6.0;2.3;9.6;65.5;-0.3;0.0;768.7;1.8;9.8;6.8;4.7;8.3;68.0;1.0;0.0;764.1;6.9;5.4;8.3;76.4;2.9;0.0;760.7
20.09.2021;5.6;0.3;11.0;65.3;-1.0;0.0;770.7;1.4;9.8;6.0;2.3;9.6;65.5;-0.3;0.0;768.7;6.8;4.7;8.3;68.0;1.0;0.0;764.1
21.09.2021;6.8;3.9;10.3;62.6;0.1;0.0;768.3;3.1;9.8;5.6;0.3;11.0;65.3;-1.0;0.0;770.7;6.0;2.3;9.6;65.5;-0.3;0.0;768.7
22.09.2021;9.8;7.9;12.3;68.6;4.1;0.0;763.7;3.3;9.8;6.8;3.9;10.3;62.6;0.1;0.0;768.3;5.6;0.3;11.0;65.3;-1.0;0.0;770.7
23.09.2021;10.3;8.3;13.3;81.5;7.2;1.9;765.8;1.8;9.8;9.8;7.9;12.3;68.6;4.1;0.0;763.7;6.8;3.9;10.3;62.6;0.1;0.0;768.3
24.09.2021;9.3;8.8;11.8;86.5;7.0;5.5;761.6;2.5;9.8;10.3;8.3;13.3;81.5;7.2;1.9;765.8;9.8;7.9;12.3;68.6;4.1;0.0;763.7
25.09.2021;8.5;7.1;11.1;89.5;6.8;4.5;757.7;1.9;9.8;9.3;8.8;11.8;86.5;7.0;5.5;761.6;10.3;8.3;13.3;81.5;7.2;1.9;765.8
26.09.2021;9.6;4.5;13.0;80.9;6.3;0.0;755.9;0.8;9.8;8.5;7.1;11.1;89.5;6.8;4.5;757.7;9.3;8.8;11.8;86.5;7.0;5.5;761.6
27.09.2021;7.1;6.8;8.5;84.6;4.6;0.4;759.7;2.6;9.8;9.6;4.5;13.0;80.9;6.3;0.0;755.9;8.5;7.1;11.1;89.5;6.8;4.5;757.7
28.09.2021;6.0;1.9;9.6;64.1;-0.6;0.2;769.3;1.8;9.8;7.1;6.8;8.5;84.6;4.6;0.4;759.7;9.6;4.5;13.0;80.9;6.3;0.0;755.9
29.09.2021;6.7;2.7;11.1;63.5;-0.2;0.0;772.0;1.0;9.8;6.0;1.9;9.6;64.1;-0.6;0.2;769.3;7.1;6.8;8.5;84.6;4.6;0.4;759.7
30.09.2021;7.6;5.8;9.3;78.3;4.0;0.0;772.1;1.8;9.8;6.7;2.7;11.1;63.5;-0.2;0.0;772.0;6.0;1.9;9.6;64.1;-0.6;0.2;769.3
01.10.2021;9.2;7.8;10.2;81.3;6.1;0.0;772.2;1.5;6.5;7.6;5.8;9.3;78.3;4.0;0.0;772.1;6.7;2.7;11.1;63.5;-0.2;0.0;772.0
02.10.2021;9.0;8.1;10.8;85.8;6.7;0.0;773.4;1.6;6.5;9.2;7.8;10.2;81.3;6.1;0.0;772.2;7.6;5.8;9.3;78.3;4.0;0.0;772.1
03.10.2021;8.1;7.4;9.4;84.6;5.6;0.2;775.2;0.9;6.5;9.0;8.1;10.8;85.8;6.7;0.0;773.4;9.2;7.8;10.2;81.3;6.1;0.0;772.2
04.10.2021;6.2;5.5;9.2;69.5;0.6;0.0;779.0;1.5;6.5;8.1;7.4;9.4;84.6;5.6;0.2;775.2;9.0;8.1;10.8;85.8;6.7;0.0;773.4
05.10.2021;3.5;0.4;8.2;59.3;-4.1;0.0;783.7;1.4;6.5;6.2;5.5;9.2;69.5;0.6;0.0;779.0;8.1;7.4;9.4;84.6;5.6;0.2;775.2
06.10.2021;4.0;-0.7;9.3;68.1;-1.8;0.0;783.8;0.9;6.5;3.5;0.4;8.2;59.3;-4.1;0.0;783.7;6.2;5.5;9.2;69.5;0.6;0.0;779.0
07.10.2021;5.0;0.0;11.6;67.5;-0.9;0.0;783.3;0.5;6.5;4.0;-0.7;9.3;68.1;-1.8;0.0;783.8;3.5;0.4;8.2;59.3;-4.1;0.0;783.7
08.10.2021;6.0;-0.3;12.0;69.0;-0.1;0.0;780.1;0.9;6.5;5.0;0.0;11.6;67.5;-0.9;0.0;783.3;4.0;-0.7;9.3;68.1;-1.8;0.0;783.8
09.10.2021;7.7;2.4;12.8;64.6;1.1;0.0;775.0;1.6;6.5;6.0;-0.3;12.0;69.0;-0.1;0.0;780.1;5.0;0.0;11.6;67.5;-0.9;0.0;783.3
10.10.2021;8.6;7.5;9.5;65.6;2.4;0.0;772.4;1.4;6.5;7.7;2.4;12.8;64.6;1.1;0.0;775.0;6.0;-0.3;12.0;69.0;-0.1;0.0;780.1
11.10.2021;10.5;8.7;14.5;72.8;5.6;0.0;770.3;1.3;6.5;8.6;7.5;9.5;65.6;2.4;0.0;772.4;7.7;2.4;12.8;64.6;1.1;0.0;775.0
12.10.2021;10.9;8.7;15.8;65.9;4.5;0.0;769.3;1.3;6.5;10.5;8.7;14.5;72.8;5.6;0.0;770.3;8.6;7.5;9.5;65.6;2.4;0.0;772.4
13.10.2021;9.9;5.8;15.4;56.9;1.3;0.0;769.8;1.4;6.5;10.9;8.7;15.8;65.9;4.5;0.0;769.3;10.5;8.7;14.5;72.8;5.6;0.0;770.3
14.10.2021;9.6;5.4;13.5;44.6;-2.7;0.0;768.7;2.5;6.5;9.9;5.8;15.4;56.9;1.3;0.0;769.8;10.9;8.7;15.8;65.9;4.5;0.0;769.3
15.10.2021;9.3;8.8;11.0;57.6;1.1;0.2;761.9;3.3;6.5;9.6;5.4;13.5;44.6;-2.7;0.0;768.7;9.9;5.8;15.4;56.9;1.3;0.0;769.8
16.10.2021;7.4;4.1;12.1;62.0;0.4;0.0;764.5;2.3;6.5;9.3;8.8;11.0;57.6;1.1;0.2;761.9;9.6;5.4;13.5;44.6;-2.7;0.0;768.7
17.10.2021;9.1;6.0;13.6;59.3;1.5;0.0;761.5;1.9;6.5;7.4;4.1;12.1;62.0;0.4;0.0;764.5;9.3;8.8;11.0;57.6;1.1;0.2;761.9
18.10.2021;8.3;5.0;11.3;72.8;3.5;0.0;757.0;1.3;6.5;9.1;6.0;13.6;59.3;1.5;0.0;761.5;7.4;4.1;12.1;62.0;0.4;0.0;764.5
19.10.2021;4.0;2.7;4.6;71.6;-0.8;0.0;756.8;2.3;6.5;8.3;5.0;11.3;72.8;3.5;0.0;757.0;9.1;6.0;13.6;59.3;1.5;0.0;761.5
20.10.2021;2.3;0.9;3.8;78.4;-1.3;0.0;761.0;2.0;6.5;4.0;2.7;4.6;71.6;-0.8;0.0;756.8;8.3;5.0;11.3;72.8;3.5;0.0;757.0
21.10.2021;3.0;0.9;5.4;85.4;0.7;7.5;755.0;1.8;6.5;2.3;0.9;3.8;78.4;-1.3;0.0;761.0;4.0;2.7;4.6;71.6;-0.8;0.0;756.8
22.10.2021;10.7;5.4;12.0;81.8;7.6;0.0;748.6;3.3;6.5;3.0;0.9;5.4;85.4;0.7;7.5;755.0;2.3;0.9;3.8;78.4;-1.3;0.0;761.0
23.10.2021;8.6;6.8;11.6;61.0;1.2;0.2;754.7;2.8;6.5;10.7;5.4;12.0;81.8;7.6;0.0;748.6;3.0;0.9;5.4;85.4;0.7;7.5;755.0
24.10.2021;5.8;3.3;8.8;69.9;0.5;0.0;757.1;2.4;6.5;8.6;6.8;11.6;61.0;1.2;0.2;754.7;10.7;5.4;12.0;81.8;7.6;0.0;748.6
25.10.2021;1.2;0.9;3.0;79.1;-2.2;0.3;763.5;1.5;6.5;5.8;3.3;8.8;69.9;0.5;0.0;757.1;8.6;6.8;11.6;61.0;1.2;0.2;754.7
26.10.2021;1.5;-2.6;4.9;72.3;-3.2;0.0;766.8;2.6;6.5;1.2;0.9;3.0;79.1;-2.2;0.3;763.5;5.8;3.3;8.8;69.9;0.5;0.0;757.1
27.10.2021;3.3;1.3;5.3;69.1;-1.9;0.0;761.9;2.6;6.5;1.5;-2.6;4.9;72.3;-3.2;0.0;766.8;1.2;0.9;3.0;79.1;-2.2;0.3;763.5
